SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Rhamnus frangula,CM,From Curator,"Sawada, M.",328675,27,5,1975,United States,Massachusetts,Plymouth,,,-70.959193,42.03343,5000,"East Bridgewater, Brockton",,,,0
Rhamnus frangula,CM,From Curator,"Ahles, H.E.",204698,22,7,1978,United States,Massachusetts,Hampshire,,,-72.550322,42.361076,3000,"Hadley, North Maple Street near Rt. 9",fencerow,,,0
Rhamnus frangula,CM,From Curator,"Ahles, H.E.",265861,1,7,1980,United States,Massachusetts,Hampshire,,,-72.516667,42.36663,13000,Amherst,low woods,,,0
Frangula alnus,CONN,IPANE,J. Franklin Collins,,1,6,1921,United States,Massachusetts,Suffolk,Boston,Jamaica Plain (subdivision),-71.1232,42.2996,,Arnold Arboretum,,,,0
Frangula alnus,CONN,IPANE,J. Franklin Collins,,2,6,1921,United States,Massachusetts,Suffolk,Boston,Jamaica Plain (subdivision),-71.1235,42.2971,,Woods near Arnold Arboretum,,,,0
Frangula alnus,CONN,IPANE,Clarence H. Knowlton,,27,7,1943,United States,Massachusetts,Plymouth,Hingham,,-70.8863,42.2201,,,two bushes only,,,0
Frangula alnus,CONN,IPANE,George Safford Torrey,,28,5,1959,United States,Massachusetts,Middlesex,Concord,,-71.3586,42.4404,,Between Sudbury Rd. and Railroad tracks.,,,,0
Frangula alnus,CONN,IPANE,Henry K. Svenson,,17,10,1967,United States,Massachusetts,Barnstable,Sandwich,East Sandwich,-70.4388,41.7346,,along r.r.,Tree about 15 ft. high; in fruit,,,0
Frangula alnus,CONN,IPANE,Harry E. Ahles,,22,7,1978,United States,Massachusetts,Hampshire,Hadley,,-72.5507,42.3577,,North Maple Street near Rt. 9,,,,0
Frangula alnus,CONN,IPANE,Harry E. Ahles,,22,6,1978,United States,Massachusetts,Hampshire,Hadley,,-72.5534,42.3565,,Route 9,,,,0
Frangula alnus,CONN,IPANE,Norton H. Nickerson,,17,6,1980,United States,Massachusetts,Essex,Lynnfield,South Lynnfield,-71.0019,42.5167,,,"Shrub to 2 m., common",,,0
Frangula alnus,CONN,IPANE,W. Harrington,,17,6,1980,United States,Massachusetts,Essex,Lynnfield,South Lynnfield,-71.0019,42.5167,,,,,,0
Frangula alnus,CONN,IPANE,Harry E. Ahles,,1,6,1980,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,,,,0
Frangula alnus,CONN,IPANE,Harry E. Ahles,,1,7,1980,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,27,7,1998,United States,Massachusetts,Middlesex,Chelmsford,,-71.3861,42.5868,,I-495 northbound 2 miles east of exit for Route 4,"immature fruits - green, turning red to black; plants - 2.5 m tall",,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,27,7,1998,United States,Massachusetts,Middlesex,Chelmsford,,-71.3861,42.5868,,I-495 Northbound 2 mi. east of exit for route 4,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,29,6,1999,United States,Massachusetts,Essex,Topsfield,,-70.9363,42.6366,,Ipswich River Wildlife Sanctuary; near Ipswich River,"immature fruits -green, turning red; shrub 2.5 m tall",,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,2,6,1999,United States,Massachusetts,Hampshire,South Hadley,,-72.5803,42.2556,,,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,2,6,1999,United States,Massachusetts,Hampshire,South Hadley,,-72.6111,42.2295,,River Road,in flood plain forest of old Connecticut River oxbow; petals - white; shrub - 1.75 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,28,6,2000,United States,Massachusetts,Essex,Rowley,,-70.7969,42.7402,,"Parker River National Wildlife Refuge, Hellcat swamp Trail near main road","immature fruits - green, turning red; individuals 2.5 m tall",,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,28,6,2000,United States,Massachusetts,Essex,Rowley,Parker River National Wildlife Refuge,-70.7969,42.7403,,Hellcat swamp trail near Rd.,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,9,6,2000,United States,Massachusetts,Middlesex,Concord,,-71.3026,42.4731,,west of industrial park near Hanscom Field,petals - white; shrub - 2 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,9,6,2000,United States,Massachusetts,Middlesex,Concord,,-71.3026,42.4731,,Hanscom Field Industrial Park,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,26,7,2001,United States,Massachusetts,Norfolk,Quincy,,-71.0315,42.2293,,"west side of Willard Street near Pine Hill Cemetery, near parking area",Fruits on this plant were super abundant,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,3,10,2001,United States,Massachusetts,Norfolk,Milton,,-71.1022,42.2298,,West side of Hemenway Pond east of Route 138,Shrub ca. 3 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,18,10,2001,United States,Massachusetts,Middlesex,Westford,,-71.4216,42.5661,,South of Route 110 behind strip mall,Shrub ca. 2 m tall; numerous individuals,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,26,9,2001,United States,Massachusetts,Middlesex,Groton,Paper Mill Village,-71.5871,42.6283,,Boat launch (on Nashua River) in J. Harry Rich State Forest,Fruit- dark purple; shrub ca. 2 m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,23,5,2002,United States,Massachusetts,Middlesex,Lincoln,Minute Man National Historical Park,-71.2796,42.4492,,Battle Road trail between Visitor Center and Hannscom Drive,With J. Mehrhoff; petals- white; shrub ca. 2.5m tall,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,9,9,2003,United States,Massachusetts,Essex,Hamilton,,-70.8525,42.6222,,"Hamilton Cemetery, north of Central Avenue, near Manassah Cutler's gravesite",Berries- dark purple; shrub ca. 2.5 m tall; scattered individuals,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,29,8,2003,United States,Massachusetts,Hampshire,Ware,,-72.2127,42.2852,,Route 32 south of Upper Church Street,Fruits turning from red to dark purple; large shrub ca. 2.5 m tall; single individual,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,7,7,2006,United States,Massachusetts,Hampshire,Hadley,,-72.5502,42.3603,,east side of Maple Street north of junction with Route 9,A few individuals,,,0
Frangula alnus,GH,IPANE,William Brewster,,14,7,1918,United States,Massachusetts,Middlesex,Concord,,-71.3648,42.4612,,Farm of Wm. Brewster,3 miles from other Concord locality for this plant.  2 trees in wild thicket.,,,0
Frangula alnus,GH,IPANE,Clarence W. Kinney,,2,6,1935,United States,Massachusetts,Worcester,Worcester,Tatnuck (subdivision),-71.85,42.2833,,,spontaneous,,,0
Frangula alnus,GH,IPANE,Clarence W. Kinney,,2,6,1936,United States,Massachusetts,Worcester,Worcester,Tatnuck (subdivision),-71.85,42.2833,,abandoned farm,abandoned farm,,,0
Frangula alnus,MASS,IPANE,D. H. Harrington,,28,9,1932,United States,Massachusetts,Franklin,Orange,,-72.2955,42.6112,,,,,,0
Frangula alnus,MASS,IPANE,R. B. Livingston,,8,6,1955,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,Small weed tree,,,0
Frangula alnus,MASS,IPANE,R. B. Livingston,,26,5,1960,United States,Massachusetts,Hampshire,Amherst,,-72.511,42.3837,,old gravel pit east of junction of High and Chestnut Streets.,"Small tree, becoming a bad weed in young hardwood stand",,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,2,6,1972,United States,Massachusetts,Middlesex,Cambridge,,-71.1187,42.3758,,,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,17,6,1973,United States,Massachusetts,Essex,Newburyport,Plum Island,-70.8066,42.7639,,Parker River National Wildlife Refuge,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,24,8,1974,United States,Massachusetts,Hampden,Palmer,,-72.3328,42.1586,,along railroad,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,25,7,1975,United States,Massachusetts,Plymouth,Plymouth,,-70.6685,41.9638,,center of Plymouth at the foot of the stone breakwater,with Bruce A. Sorrie,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,19,8,1976,United States,Massachusetts,Worcester,Worcester City,,-71.8089,42.2696,,,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,15,10,1977,United States,Massachusetts,Middlesex,Concord,,-71.3648,42.4612,,,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,31,7,1978,United States,Massachusetts,Hampden,Holyoke,,-72.6151,42.2143,,along Connecticut River and railroad,,,,0
Frangula alnus,MASS,IPANE,G. Snoeyenbos,,1,10,1979,United States,Massachusetts,Hampshire,Amherst,,-72.5098,42.3873,,"yard of Snoeyenbos [sic], Hills Road",volunteer,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,9,8,1980,United States,Massachusetts,Norfolk,Canton,,-71.1294,42.2243,,Fowl Meadow,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,9,8,1980,United States,Massachusetts,Norfolk,Canton,,-71.1294,42.2242,,Fowl Meadow,var. llatifolia,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,1,7,1980,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,1,7,1980,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,var. latifolia,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,12,6,1980,United States,Massachusetts,Hampshire,Hadley,,-72.5605,42.3523,,at shopping mall off Route 9,var. aspleniifolia Dippel,,,0
Frangula alnus,MASS,IPANE,Harry E. Ahles,,12,6,1980,United States,Massachusetts,Hampshire,Hadley,,-72.5606,42.3522,,near shopping mall off Route 9,,,,0
Frangula alnus,MASS,IPANE,Bruce A. Sorrie,,28,6,1987,United States,Massachusetts,Bristol,Easton,,-71.0946,42.0539,,"Queset Brook, sw of cemetery",A single plant 7 feet tall.  All leaves slender,,,0
Frangula alnus,MASS,IPANE,David M. Hunt,,28,6,1991,United States,Massachusetts,Worcester,Lancaster,,-71.6762,42.502,,powerlines ca. 0.25 mi S of Oak Hill Pond,Longitude:  279700  Latitude:  4709000; Elev. 103 m; assoc. spp.,,,0
Frangula alnus,MASS,IPANE,G. E. Moore,,1,10,1992,United States,Massachusetts,Norfolk,Canton,Ponkapoag Pond,-71.0958,42.1917,,,,,,0
Frangula alnus,MASS,IPANE,Norton H. Nickerson,,21,7,1993,United States,Massachusetts,Plymouth,Abington,,-70.9434,42.1375,,along railroad tracks,"with GEM, TEL, ADC",,,0
Frangula alnus,MASS,IPANE,Tad M. Zebryk,,20,5,1998,United States,Massachusetts,Hampden,Wilbraham,,-72.4484,42.1212,,"MMWEC Western Corridor, south of All Rd/Springfield St. asjacent to powerline",Elev. 240 ft.; Assoc. spp.; common,,,0
Rhamnus frangula,MU,From Currator,"Ahles, H.E.",,28,6,1973,United States,Massachusetts,Hampshire ,,,-72.523396,42.380252,,"Well-established on woodland border, University of Massachusetts campus, Amherst.",,,,0
Frangula alnus,NEBC,IPANE,Winfield S. Ripley Jr.,,24,7,1915,United States,Massachusetts,Middlesex,Wakefield,,-71.0622,42.5172,,Lowell St. beside R. R.,,,,0
Frangula alnus,NEBC,IPANE,William Brewster,,27,6,1918,United States,Massachusetts,Middlesex,Concord,,-71.3648,42.4612,,Miss Mary Eaton's Estate,,,,0
Frangula alnus,NEBC,IPANE,Charles Foster Batchelder,,23,7,1918,United States,Massachusetts,Middlesex,Concord,,-71.3648,42.4612,,,,,,0
Frangula alnus,NEBC,IPANE,Charles Schweinfurth,,1,6,1921,United States,Massachusetts,Suffolk,Boston,West Roxbury (subdivision),-71.1244,42.3018,,by Bussey Institute,,,,0
Frangula alnus,NEBC,IPANE,Merritt Lyndon Fernald,,26,9,1928,United States,Massachusetts,Middlesex,Lexington,,-71.2314,42.4456,,,abundant; collected with H. K. Svenson,,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,22,6,1935,United States,Massachusetts,Middlesex,Concord,,-71.3648,42.4612,,,"several bushes; rare; naturalized from Europe; 2nd known station in Concord in 1935, by 1955 widely scattered",,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,23,6,1936,United States,Massachusetts,Middlesex,Concord,,-71.3485,42.467,,East side of Ripley Hill,,,,0
Frangula alnus,NEBC,IPANE,Clarence W. Kinney,,2,6,1936,United States,Massachusetts,Worcester,Worcester,Tatnuck (subdivision),-71.85,42.2833,,abandoned farm,,,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,20,7,1937,United States,Massachusetts,Middlesex,Concord,,-71.3505,42.4781,,J. Boardman's field - s.w. Punkatasset Hill,numerous plants; N. B. By 1955  widely distributed in Concord and Lincoln,,,0
Frangula alnus,NEBC,IPANE,F. W. Hunnewell,,21,8,1937,United States,Massachusetts,Middlesex,Natick,,-71.3577,42.2867,,Lake Cochituate,,,,0
Frangula alnus,NEBC,IPANE,Arthur Stanley Pease,,22,7,1940,United States,Massachusetts,Middlesex,Bedford,,-71.3108,42.4823,,Davis Road,,,,0
Frangula alnus,NEBC,IPANE,F. W. Hunnewell,,26,5,1942,United States,Massachusetts,Norfolk,Wellesley,,-71.244,42.3208,,by Charles River,,,,0
Frangula alnus,NEBC,IPANE,Clarence H. Knowlton,,27,7,1943,United States,Massachusetts,Plymouth,Hingham,,-70.8863,42.2201,,,2 bushes,,,0
Frangula alnus,NEBC,IPANE,S. N. F. Sanford,,8,6,1944,United States,Massachusetts,Essex,Marblehead,,-70.8361,42.494,,,,,,0
Frangula alnus,NEBC,IPANE,S. N. F. Sanford,,30,5,1944,United States,Massachusetts,Suffolk,Boston,,-71.1057,42.3472,,Park Drive off baseball Fenway,copse,,,0
Frangula alnus,NEBC,IPANE,Arthur Stanley Pease,,2,9,1944,United States,Massachusetts,Middlesex,Billerica,North Billerica,-71.285,42.5833,,,"Roadside copse, far from a house",,,0
Frangula alnus,NEBC,IPANE,Clarence H. Knowlton,,4,9,1946,United States,Massachusetts,Plymouth,Hanover,,-70.8575,42.1228,,,,,,0
Frangula alnus,NEBC,IPANE,Clarence W. Kinney,,18,10,1950,United States,Massachusetts,Worcester,Worcester,,-71.8659,42.2968,,vicinity of pipe-line forn Holden Reservoir; rear of Mr. Kinney's property,seedling bush to 4 feet tall,,,0
Frangula alnus,NEBC,IPANE,S. N. F. Sanford,,9,7,1954,United States,Massachusetts,Norfolk,Walpole,East Walpole,-71.2111,42.1619,,,,,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,30,9,1955,United States,Massachusetts,Middlesex,Lincoln,,-71.3111,42.4259,,nursery; R. J. E.[aton]'s shrubbery,Nursery - propag. From seedling in my strawberry bed.  Occasional,,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,20,7,1957,United States,Massachusetts,Middlesex,Concord,,-71.3335,42.443,,near Goose Pond,"A small pinch"" from a turf [underlined] of seedlings 3 m in diam.  This species well nigh ubiquitious in Concord.""",,,0
Frangula alnus,NEBC,IPANE,Stuart K. Harris,,7,7,1958,United States,Massachusetts,Essex,North Andover,,-71.1219,42.7221,,Clark Street,,,,0
Frangula alnus,NEBC,IPANE,Roscoe E. Johnson,,6,6,1958,United States,Massachusetts,Worcester,Templeton,,-72.0731,42.5684,,"same locus as 32,367, across the road from the previous collection",Part 1; several equally old bushes in a hedgerow across the road from previous collection.,,,0
Frangula alnus,NEBC,IPANE,Roscoe E. Johnson,,30,8,1958,United States,Massachusetts,Worcester,Templeton,,-72.0731,42.5684,,"same as 32,612",from same bush as Johnson 6 JUN 1958,,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,5,11,1961,United States,Massachusetts,Essex,Ipswich,,-70.7672,42.6849,,between Argilla Rd. and the saltmarshes on the Goodale property,"where abundant and becoming a pest"" fide Dr. R. L. Goodale""",,,0
Frangula alnus,NEBC,IPANE,Richard J. Eaton,,30,6,1965,United States,Massachusetts,Worcester,Lancaster,,-71.6817,42.479,,near ancient burying ground,with L. E. Richardson,,,0
Frangula alnus,NEBC,IPANE,Henry K. Svenson,,7,10,1967,United States,Massachusetts,Barnstable,Sandwich,East Sandwich,-70.4455,41.739,,along r. r.,tree about 15 ft. high,,,0
Frangula alnus,NEBC,IPANE,Harry E. Ahles,,22,7,1978,United States,Massachusetts,Hampshire,Hadley,,-72.5506,42.3577,,North Maple Street near Rt. 9,,,,0
Frangula alnus,NEBC,IPANE,Harry E. Ahles,,1,7,1980,United States,Massachusetts,Hampshire,Amherst,,-72.5071,42.3645,,,var. latifolia (Kirchn.) Dipp.,,,0
Frangula alnus,NEBC,IPANE,Harry E. Ahles,,12,6,1980,United States,Massachusetts,Hampshire,Hadley,,-72.5606,42.3522,,fence row at shopping mall off Route 9,var. aspleniifolia Dippel,,,0
Frangula alnus,NEBC,IPANE,Thomas J. Rawinski,,4,7,1985,United States,Massachusetts,Norfolk,Needham,,-71.1938,42.2858,,small marsh at Powells Island,With Carex bullata and Chamaedaphne calycullata. Normal plants here as well.  Leaves unusual on entire plant; lateral veins are lacking.  Elev. 90 ft. (27 m.).,,,0
Frangula alnus,NEBC,IPANE,Bruce A. Sorrie,,28,6,1987,United States,Massachusetts,Bristol,Easton,,-71.0946,42.0538,,Queset Brook sw of cemetery,A single plant 7 feet tall at edge of open sedge meadow.  All leave slender.,,,0
Frangula alnus,NEBC,IPANE,Pamela B. Weatherbee,,11,6,1991,United States,Massachusetts,Berkshire,Lenox,,-73.2956,42.3904,,"Pleasant Valley, M[ass.] A[udubon] S[ociety] property",,,,0
Rhamnus frangula,KANU,GBIF Data portal search='Rhamnus frangula',Edward M Smith,331805,5,7,1996,United States,Michigan,Kent,,"Caledonia, ca 3.9 mi NNE",-85.479,42.84,,,,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Raymond F. Schulenberg,0028267MOR,15,8,1975,United States,Michigan,Berrien,,,-86.387205,41.813125,1000,"Southwest of Buchanan, on north edge of railroad grade east of McCoy Creek, 300' east of Bakertown Road.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,Gerould Wilhelm,0028271MOR,24,10,1993,United States,Michigan,Berrien,,,-86.715698,41.787355,1000,"Just northeast of the New Buffalo Weigh Station, off of east-bound I-94, 0.9, about 1 mile northeast of MI 239, about 0.5 mile south of Maudlin Road.",,,,0
Rhamnus frangula,MOR,http://quercus.mortonarb.org/,George Hickman,0028264MOR,16,7,2000,United States,Michigan,Berrien,,,-86.608894,41.87681,1000,"SE side of C&O RR in balla, 1/4 mile N of Three Oaks Rd., Sawyer.",,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,T.H. Marshall,MSC0147989,28,5,1949,United States,Michigan,Monroe,,Monroe Co.: Pointe Mouillee Marsh,-83.20932,42.013554,1000,,On clay island in marsh,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,G. Parmelee,MSC0147984,29,5,1949,United States,Michigan,Wayne,,Wayne Co.: Across canal from Pte. Mouille State Game Area headquarters,-83.20932,42.013554,1000,,,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,M. McDonald,MSC0147983,1,6,1950,United States,Michigan,Wayne,,Wayne Co.:Pointe Mouillee State Game Area,-83.20932,42.013554,1000,,Spoil bank of ditch,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,G. Parmelee,MSC0147981,3,9,1952,United States,Michigan,Ingham,,"Ingham Co.: Meridian Twp., Along W edge of Burcham woods",-84.415096,42.726576,25000,"Could not find burcham woods, used center of town",,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,John Churchill,MSC0147988,15,5,1954,United States,Michigan,Macomb,,"Macomb Co.: Shelby Twp., Along the Clinton River",-83.059239,42.652529,10000,,Thicket,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Loran Anderson,MSC0147987,18,5,1963,United States,Michigan,Ingham,,Ingham Co.: Just E of end of Mt. Vernon Street in East Lansing,-84.455344,42.73943,1000,,In wet aspen-box elder woods,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Eric Bourdo,MSC0147974,12,9,1967,United States,Michigan,Menominee,,"Menominee, Golf Course",-88.741038,45.015212,15000,used county,"Moist woods edge, open disturbed land.",,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,R. Nelson,MSC0147980,20,6,1968,United States,Michigan,Ingham,,"Ingham Co.: Sanford Natural Area, Michigan State University Campus; In NW section of area",-84.466543,42.727858,1000,,On edge of woodlot,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Jerold Grashoff,MSC0147985,4,6,1968,United States,Michigan,Ingham,,"Ingham Co.: Sanford Natural Area, Michigan State University",-84.466543,42.727858,1000,,,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Basil Stergios,MSC0147977,18,6,1969,United States,Michigan,Kalamazoo,,Kalamazoo Co.: Louden Old Field,-85.41305556,42.47,5000,,,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Warren Stevens,MSC0147982,19,5,1970,United States,Michigan,Ingham,,"Ingham Co.: Baker Woodlot, Michigan State University Campus.",-84.473184,42.71558,1000,,"Beech-maple forest, SC woods",,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,John Churchill,MSC0147990,5,7,1974,United States,Michigan,Oakland,,"Oakland Co.: Southfield Twp., At Telegraph and Thirteen Mile Road.",-83.285524,42.515574,5000,,Old sandy field,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,E. Voss,MSC0147978,11,8,1974,United States,Michigan,Emmet,,"Emmet Co.: Center Tp., 5.5 mi. W of Pellston.",-84.90431,45.552468,10000,,At edge of swampy mixed woods,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Phoebe Hunter,MSC0147971,3,7,1974,United States,Michigan,Ingham,,"Ingham Co: Lansing Twp.,",-91.819135,45.616394,,I chose to use coords for Bear Lake Sedge Meadow State Natural Area because this fit with brief descriptions of the MS Thesis of this collector,,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Phoebe Hunter,MSC0147973,9,8,1974,United States,Michigan,Ingham,,"Ingham Co.: Bear Lake Bog, Lansing Twp.",-91.819135,45.616394,,,In damp depression,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Phoebe Hunter,MSC0147975,7,6,1974,United States,Michigan,Ingham,,"Ingham Co.: Bear Lake Bog, Lansing Twp.",-91.819135,45.616394,,,Bog,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Phoebe Hunter,MSC0147976,25,6,1974,United States,Michigan,Ingham,,"Ingham Co.: Bear Lake Bog, Lansing Twp.",-91.819135,45.616394,,,In wet depression in marginal fosse,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,E. Voss,MSC0147972,27,5,1976,United States,Michigan,Washtenaw,,"Washtenaw Co.: On S side of Glacier Way, Ann Arbor Twp.",-83.752086,42.33178,10000,used township,Boggy area,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Margaret Kohring,MSC0147999,7,6,1978,United States,Michigan,Berrien,,Berrien Co.: Bertrand Twp. In SE corner of Bakertown and Chamberland Road.,-86.387205,41.813125,1000,,Upland,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Margaret Kohring,MSC0147997,8,7,1979,United States,Michigan,Berrien,,Berrien Co.: Bertrand Twp. In SE corner of Bakertown and Chamberland Road.,-86.387205,41.813125,1000,,Scattered through the fen,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Margaret Kohring,MSC0147998,25,8,1979,United States,Michigan,Berrien,,Berrien Co.: Bertrand Twp. In SE corner of Bakertown and Chamberland Road.,-86.387205,41.813125,1000,,Fen,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,James Ng,MSC0147995,7,9,1981,United States,Michigan,Berrien,,"Berrien Co.: Bertrand Twp. S. of Niles, 1.5 km E of US Highway 33",-86.250007,41.766669,10000,,Marsh,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Steven Grund,MSC0147994,28,6,1994,United States,Michigan,Kalamazoo,,Kalamazoo Co.: Ponds approx. 0.1 mi N or I-94 and 0.4 mi E of Augusta-Climax Rd.,-85.333148,42.300431,10000,,"Near edge of bog, full sun, wet muck",,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Michael Chamberland,MSC0147991,18,5,1998,United States,Michigan,Jackson,,Jackson Co.: Rogers Reserve. NW corner of property.,-84.423014,42.152814,5000,,,,,0
Rhamnus fragula,MSC,http://www.herbarium.msu.edu/ Search term = frangula,Michael Chamberland,MSC0147992,18,5,1998,United States,Michigan,Jackson,,Jackson Co.: Rogers Reserve. Central portion of Reserve.,-84.423014,42.152814,5000,,x,,,0
Rhamnus frangula,MU,From Currator,"Grover, F.O.",,14,7,1953,United States,Michigan,Sanilac ,,,-82.829223,43.420124,,"In yard north side of Robert McKinzie house Sandusky, Michigan.",,,,0
Rhamnus frangula,MU,From Currator,"Lammers, T.G.",,11,6,1994,United States,Michigan,Delta ,,,-87.085518,45.776484,,"Super 8 Motel, 2415N. Lincoln Rd. Escanaba. Frequent on dry open sand bordering aspen grove behind building. Shrub, 2 m tall.",,,,0
Rhamnus frangula,MO,http://www.tropicos.org/ 'Quick name search'=frangula,Mary Merello & C. Dietrich,,11,5,1994,United States,Missouri,,Saint Louis City,,-90.25,38.6,,Missouri Botanical Garden. Cultivated plants on grounds.,,Removing because it is cultivated,1,0
Frangula alnus,A,IPANE,Alfred Rehder,,14,8,1920,United States,New Hampshire,Carroll,Jackson,Thorn Mountain,-71.1552,44.1339,,north slope of Mt. Thorn,naturalized; many individuals,,,0
Rhamnus frangula,CM,From Curator,"Boufford, D.E.; Koyama, H.; Shimizu, T.",259918,14,6,1980,United States,New Hampshire,Coos,,,-71.511158,44.598676,9000,"Northumberland, Groveton, along railroad bed and Rt 3, just N of Lancaster",,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,29,6,1999,United States,New Hampshire,Rockingham,Salem,,-71.2204,42.7548,,I-93 northbound by welcome center,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,17,7,2000,United States,New Hampshire,Rockingham,Seabrook,,-70.8373,42.8698,,Route 286 near entrance to water treatment plant,,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,27,11,2001,United States,New Hampshire,Rockingham,Rye,,-70.7265,43.0485,,"Pioneer Road west of Odiorne Point, south of boat launch area",Leaves turning yellow.,,,0
Frangula alnus,CONN,IPANE,Leslie John Mehrhoff,,17,10,2002,United States,New Hampshire,Hillsborough,Nashua,,-71.4919,42.768,,"East of Route 3 and south of Rt. 130, west side of Visitor Center parking lot",Shrub ca. 2.5m tall,,,0
